"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1970,"Married or cohabiting:One earner",8831.29814966389,12089.4206195701,5462.8976439336,20682.7828672816,-2581.41437775694,17801.2996011049,0.407880825001165,-0.0139224315826007,1722.67677945812,11873.2856143667,193.556735060931,20323.1925474515,22851.0066414019,-2721.37082901131,2967615.28648422,15439.4585027822,6023.87723045588,-4422966.35453726,1170583.97160902,-284767.096443984
"Female",1970,"Married or cohabiting:Two earners",8831.29814966389,12089.4206195701,5462.8976439336,20682.7828672816,-2581.41437775694,17801.2996011049,0.410776049912379,0.594216533758319,7387.4536901814,11587.6703927532,7994.25220225953,23954.5512279319,20645.8291857859,-4685.5301601135,54574472.0245748,12896.0294979006,6413.5359987235,19554834.1023249,-23262363.3339438,50866942.7929592
"Female",1970,"Married or cohabiting:Zero earners",8831.29814966389,12089.4206195701,5462.8976439336,20682.7828672816,-2581.41437775694,17801.2996011049,0.00831606728870594,NA,0,9701.32588549697,0,8254.66706541447,0,8254.66706541447,0,0,9701.32588549697,NA,NA,NA
"Female",1970,"Not married or cohabiting:One earner",8831.29814966389,12089.4206195701,5462.8976439336,20682.7828672816,-2581.41437775694,17801.2996011049,0.133394032794528,0.845709087363763,13656.0666055345,10717.8454376908,15743.5994512571,16535.1830851378,0,791.583633880741,186488155.134795,0,7334.73202768211,NA,-62707119.1132361,123781036.021557
"Female",1970,"Not married or cohabiting:Zero earners",8831.29814966389,12089.4206195701,5462.8976439336,20682.7828672816,-2581.41437775694,17801.2996011049,0.0396330250032216,NA,0,7078.08609473739,0,7040.72606188912,0,7040.72606188912,0,0,7078.08609473739,NA,NA,NA
"Male",1970,"Married or cohabiting:One earner",15780.1204929671,12453.940818752,22319.8493133378,22276.9865551872,-3695.32568312991,3652.46292497939,0.442745998994968,0.921140868925355,15437.6505152506,11870.7670127779,22843.7945958535,20319.8106672575,194.540255114216,-2718.5241837102,238321053.431017,1727.06187913385,6023.9631584838,-4444037.74506916,-65071731.4597415,168805284.226211
"Male",1970,"Married or cohabiting:Two earners",15780.1204929671,12453.940818752,22319.8493133378,22276.9865551872,-3695.32568312991,3652.46292497939,0.445972954330879,0.841130652192194,12892.4735149284,11583.5174763051,20638.5059091017,23951.6653535157,7996.74278619631,-4683.58334178233,166215873.333131,7386.81060715724,6410.85197148081,19523570.6209467,-60124830.6290018,125614613.325074
"Male",1970,"Married or cohabiting:Zero earners",15780.1204929671,12453.940818752,22319.8493133378,22276.9865551872,-3695.32568312991,3652.46292497939,0.00904365088469821,NA,0,9691.84349092815,0,8244.52732851333,0,8244.52732851333,0,0,9691.84349092815,NA,NA,NA
"Male",1970,"Not married or cohabiting:One earner",15780.1204929671,12453.940818752,22319.8493133378,22276.9865551872,-3695.32568312991,3652.46292497939,0.0962698261705002,0.916308213826448,23452.8455379894,15876.3087204631,31179.397743871,25729.573877221,0,-5449.82386665004,550035963.828791,0,10942.0419547785,NA,-208853533.690735,341182430.138058
"Male",1970,"Not married or cohabiting:Zero earners",15780.1204929671,12453.940818752,22319.8493133378,22276.9865551872,-3695.32568312991,3652.46292497939,0.00596756961895444,NA,0,10416.8178875062,0,7898.44017110503,0,7898.44017110503,0,0,10416.8178875062,NA,NA,NA
"Female",1980,"Married or cohabiting:One earner",12005.1471072352,14299.7785211758,7630.72196131247,19406.9836272945,-3400.38033013515,15176.6419961172,0.264307415798558,0.0221014991934071,3155.39044800893,13388.7961407474,528.081461034794,17827.9323179346,20170.8092149751,-2870.95835807531,9956488.87938599,19386.4154021887,8599.7592416226,-10651830.7591217,1629061.25188686,933719.372151201
"Female",1980,"Married or cohabiting:Two earners",12005.1471072352,14299.7785211758,7630.72196131247,19406.9836272945,-3400.38033013515,15176.6419961172,0.418324163108017,0.500701526822712,8552.59477482144,13021.7090244096,9375.45012087685,25310.2877103807,23535.2112218274,-7600.37363232357,73146877.382303,18228.0583575217,9938.97216595965,23354022.1009091,-40738070.5807774,55762828.9024287
"Female",1980,"Married or cohabiting:Zero earners",12005.1471072352,14299.7785211758,7630.72196131247,19406.9836272945,-3400.38033013515,15176.6419961172,0.0725197204433235,NA,0,7644.65993891351,0,3569.48664365238,0,3569.48664365238,0,0,7644.65993891351,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",12005.1471072352,14299.7785211758,7630.72196131247,19406.9836272945,-3400.38033013515,15176.6419961172,0.192844619648076,0.853568682096471,18530.4614948473,13850.4086007859,18508.0029505199,18338.2436996222,0,-169.759250897644,343378003.212018,0,9852.2788071882,NA,-124305791.248932,219072211.963083
"Female",1980,"Not married or cohabiting:Zero earners",12005.1471072352,14299.7785211758,7630.72196131247,19406.9836272945,-3400.38033013515,15176.6419961172,0.0520040810020253,NA,0,6101.35169152759,0,5994.41759269084,0,5994.41759269084,0,0,6101.35169152759,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",21554.5007445785,15190.9567423945,21659.6414926686,21063.5020312262,-5058.39826156013,4462.25880011779,0.288639271153427,0.901318080790784,19381.9761408388,13385.4140312036,20146.6073026041,17814.9114614994,531.892393220414,-2863.58823432519,375660999.124043,3169.27229742798,8596.92456870818,-10715827.5332276,-131111016.429599,233834155.161214
"Male",1980,"Married or cohabiting:Two earners",21554.5007445785,15190.9567423945,21659.6414926686,21063.5020312262,-5058.39826156013,4462.25880011779,0.458249128096286,0.865850476896977,18236.3345529761,13033.8904534778,23510.6050206995,25322.9174169111,9402.60112508334,-7590.28872887177,332563897.928069,8569.69254708425,9946.18524655166,23368612.0907186,-150128175.222596,205804334.796178
"Male",1980,"Married or cohabiting:Zero earners",21554.5007445785,15190.9567423945,21659.6414926686,21063.5020312262,-5058.39826156013,4462.25880011779,0.0794351271615588,NA,0,7643.07691342308,0,3577.4704836266,0,3577.4704836266,0,0,7643.07691342308,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",21554.5007445785,15190.9567423945,21659.6414926686,21063.5020312262,-5058.39826156013,4462.25880011779,0.156099740562989,0.934390478703209,29704.3661903716,18368.4415087632,32484.5203111194,25126.5720786941,0,-7357.94823242532,882349370.77169,0,14145.6461371659,NA,-372524515.974376,509824854.797303
"Male",1980,"Not married or cohabiting:Zero earners",21554.5007445785,15190.9567423945,21659.6414926686,21063.5020312262,-5058.39826156013,4462.25880011779,0.0175767330257392,NA,0,10227.4059612119,0,6302.98807493092,0,6302.98807493092,0,0,10227.4059612119,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",15949.1498113076,18901.1692343024,13079.4581738531,26651.5385717544,-5234.30781119516,18806.3882090964,0.181246784259071,0.0189798402067333,5488.74943638298,18286.2317111025,1364.39007816669,24022.7169302756,26074.0532991382,-3415.72644702928,30126370.3753945,24422.3577848972,10339.6688759561,-35575181.0109624,7353789.56243049,1904978.92686229
"Female",1990,"Married or cohabiting:Two earners",15949.1498113076,18901.1692343024,13079.4581738531,26651.5385717544,-5234.30781119516,18806.3882090964,0.524875770673352,0.607535593609402,12674.8443470455,18675.4004435995,13934.4936594013,31721.6593514861,26826.4429085084,-9039.27721642352,160651679.221831,20330.1283698974,10641.5916698202,63354991.9474891,-80198261.1866837,143808409.982634
"Female",1990,"Married or cohabiting:Zero earners",15949.1498113076,18901.1692343024,13079.4581738531,26651.5385717544,-5234.30781119516,18806.3882090964,0.0133633807984097,NA,0,10068.5597735446,0,7950.23573541165,0,7950.23573541165,0,0,10068.5597735446,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15949.1498113076,18901.1692343024,13079.4581738531,26651.5385717544,-5234.30781119516,18806.3882090964,0.227221053549046,0.830722217467892,20915.0495946491,16591.1386768855,24285.992319361,22922.1362003649,0,-1363.85611899614,437439299.54663,0,11669.4689779362,NA,-149174961.589,288264337.957628
"Female",1990,"Not married or cohabiting:Zero earners",15949.1498113076,18901.1692343024,13079.4581738531,26651.5385717544,-5234.30781119516,18806.3882090964,0.053293010720121,NA,0,9607.13608522879,0,6247.23600181983,0,6247.23600181983,0,0,9607.13608522879,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",23866.2287477234,19683.8109974937,27692.7662311004,28872.2221084837,-7068.55054495348,8248.0064223367,0.19648643186641,0.872148782116465,24408.7538678935,18263.8863826381,25993.2175898176,23973.5938316892,1373.98063967998,-3393.60439780839,595787265.383408,5506.02404522265,10328.1928501794,-35714179.1221441,-171270286.546344,388802799.714909
"Male",1990,"Married or cohabiting:Two earners",23866.2287477234,19683.8109974937,27692.7662311004,28872.2221084837,-7068.55054495348,8248.0064223367,0.57120459512551,0.853719935278174,20336.627834536,18680.3847892859,26770.0178930307,31716.6434604679,13967.0407715111,-9020.41520407379,413578431.680423,12692.6905993737,10639.2755763247,63388505.6515707,-152642120.400018,324324816.931973
"Male",1990,"Married or cohabiting:Zero earners",23866.2287477234,19683.8109974937,27692.7662311004,28872.2221084837,-7068.55054495348,8248.0064223367,0.0146859672145209,NA,0,10001.2633571858,0,7902.70834413186,0,7902.70834413186,0,0,10001.2633571858,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",23866.2287477234,19683.8109974937,27692.7662311004,28872.2221084837,-7068.55054495348,8248.0064223367,0.198545787139951,0.92072548512004,29527.086076109,21765.4555992481,36738.6008392974,29122.2471310435,0,-7616.3537082539,871848812.145953,0,12733.3298422541,NA,-280125721.787372,591723090.35858
"Male",1990,"Not married or cohabiting:Zero earners",23866.2287477234,19683.8109974937,27692.7662311004,28872.2221084837,-7068.55054495348,8248.0064223367,0.0190772186536091,NA,0,11894.7761132723,0,7699.51416953168,0,7699.51416953168,0,0,11894.7761132723,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",21120.1647188451,22375.4863564901,17238.8158811725,32072.2916052256,-6875.47527712295,21708.951001176,0.170763862576364,0.0924257330521645,9310.74694148662,20088.6140354051,2576.98033076443,27290.061032889,29124.6996183071,-4411.61891618253,86690008.6084024,30309.7958872649,15078.6180698003,-75053780.8290292,5651081.48679812,17287309.2661703
"Female",2000,"Married or cohabiting:Two earners",21120.1647188451,22375.4863564901,17238.8158811725,32072.2916052256,-6875.47527712295,21708.951001176,0.526624327211104,0.603714915374609,17472.6067927804,21700.8278661969,18590.8646581407,38803.3748717362,31778.8296765654,-11566.3194629699,305291988.135115,25932.3991360237,17184.2737178024,97215605.5520009,-173596989.673904,228910604.013216
"Female",2000,"Married or cohabiting:Zero earners",21120.1647188451,22375.4863564901,17238.8158811725,32072.2916052256,-6875.47527712295,21708.951001176,0.0123724057484835,NA,0,12136.6779021074,0,9114.87439521946,0,9114.87439521946,0,0,12136.6779021074,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",21120.1647188451,22375.4863564901,17238.8158811725,32072.2916052256,-6875.47527712295,21708.951001176,0.245670474158208,0.847633988261432,27410.6941968799,20735.308550767,28527.4785146895,26603.1186383422,0,-1924.3598763473,751346156.354868,0,14756.7296668215,NA,-269577103.059505,481769053.295358
"Female",2000,"Not married or cohabiting:Zero earners",21120.1647188451,22375.4863564901,17238.8158811725,32072.2916052256,-6875.47527712295,21708.951001176,0.0445689303058405,NA,0,12966.4754207931,0,7380.93760308575,0,7380.93760308575,0,0,12966.4754207931,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",29652.8382822197,22716.172768439,32278.9147383971,34345.0668860914,-8933.2522098996,10999.4043575939,0.183188972843889,0.818315519097335,30293.0795383248,20077.775380598,29078.4761827075,27264.9686876862,2588.45808156983,-4401.96557659113,917670667.915274,9336.79669812638,15068.9254628156,-75268419.449426,-344688309.299322,497713939.166513
"Male",2000,"Married or cohabiting:Two earners",29652.8382822197,22716.172768439,32278.9147383971,34345.0668860914,-8933.2522098996,10999.4043575939,0.565914093840908,0.790226066410713,25920.5008161561,21720.653926407,31752.8377631468,38799.9885532239,18598.6309493479,-11551.4801592708,671872362.56035,17475.2071794524,17182.220637078,97299629.2768867,-324266634.152627,444905357.684632
"Male",2000,"Married or cohabiting:Zero earners",29652.8382822197,22716.172768439,32278.9147383971,34345.0668860914,-8933.2522098996,10999.4043575939,0.0132822485845301,NA,0,12108.1113088254,0,9091.87201818073,0,9091.87201818073,0,0,12108.1113088254,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",29652.8382822197,22716.172768439,32278.9147383971,34345.0668860914,-8933.2522098996,10999.4043575939,0.211845072015556,0.893354667346342,35470.1976674567,23948.6963272063,42402.1199055942,33270.8620586645,0,-9131.2578469297,1258134922.56845,0,17718.0119246262,NA,-499261406.67845,758873515.890022
"Male",2000,"Not married or cohabiting:Zero earners",29652.8382822197,22716.172768439,32278.9147383971,34345.0668860914,-8933.2522098996,10999.4043575939,0.0257696127151167,NA,0,14804.4705256374,0,8689.93429711535,0,8689.93429711535,0,0,14804.4705256374,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23366.5600883702,25222.5692881394,18111.0940674224,32989.7532976751,-5790.78047977367,20669.4397100264,0.190078338894381,0.136848741003421,11523.7874041421,22335.4462772225,3514.88070400468,28294.7952386194,27549.3870116965,-2769.47247708173,132797676.135865,31378.8783778378,12502.6031920711,-96832812.0276474,-741512.477053379,35223351.6311638
"Female",2010,"Married or cohabiting:Two earners",23366.5600883702,25222.5692881394,18111.0940674224,32989.7532976751,-5790.78047977367,20669.4397100264,0.474747557721829,0.666575671519137,19372.5592536179,24652.5396470902,21010.9955148715,42417.9587658837,32507.5879554652,-11100.624704453,375296052.034935,27334.0966232797,15266.900992538,129961353.216227,-186912339.590188,318345065.660961
"Female",2010,"Married or cohabiting:Zero earners",23366.5600883702,25222.5692881394,18111.0940674224,32989.7532976751,-5790.78047977367,20669.4397100264,0.0175665774719506,NA,0,11731.2252607454,0,7444.18817278645,0,7444.18817278645,0,0,11731.2252607454,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23366.5600883702,25222.5692881394,18111.0940674224,32989.7532976751,-5790.78047977367,20669.4397100264,0.251520969540798,0.908906147540136,30691.4739984321,22854.7511258664,29691.6499226217,27415.2783517057,0,-2276.37157091606,941966576.196433,0,13755.3285032375,NA,-304417994.70156,637548581.494876
"Female",2010,"Not married or cohabiting:Zero earners",23366.5600883702,25222.5692881394,18111.0940674224,32989.7532976751,-5790.78047977367,20669.4397100264,0.0660865563710416,NA,0,10952.2016324121,0,6770.16653275549,0,6770.16653275549,0,0,10952.2016324121,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31408.0062534555,25821.2271337948,31596.0241064031,35499.120200333,-7553.33845799938,11456.4345519293,0.204800297340904,0.852918066395939,31359.90370929,22321.0037886011,27500.3763111814,28268.7264880208,3529.63816609895,-2761.28798925953,983443560.655941,11532.5707750972,12491.6040332827,-97066381.0219528,-289347728.221318,597029451.412671
"Male",2010,"Married or cohabiting:Two earners",31408.0062534555,25821.2271337948,31596.0241064031,35499.120200333,-7553.33845799938,11456.4345519293,0.511111087279245,0.83127397402387,27326.4156786166,24652.2192766625,32478.120427215,42394.6838669893,21000.4515126906,-11083.8880729164,746732993.840543,19372.1603031024,15267.7663106991,130120366.534237,-316860002.297348,559993358.077411
"Male",2010,"Married or cohabiting:Zero earners",31408.0062534555,25821.2271337948,31596.0241064031,35499.120200333,-7553.33845799938,11456.4345519293,0.019068480320486,NA,0,11677.3477476378,0,7405.53050732248,0,7405.53050732248,0,0,11677.3477476378,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31408.0062534555,25821.2271337948,31596.0241064031,35499.120200333,-7553.33845799938,11456.4345519293,0.225821675356985,0.929480700925434,37607.6653443268,26749.5164774447,41466.3977748966,33528.4406113257,0,-7937.95716357082,1414336492.65088,0,16117.7657832289,NA,-479291117.358407,935045375.292457
"Male",2010,"Not married or cohabiting:Zero earners",31408.0062534555,25821.2271337948,31596.0241064031,35499.120200333,-7553.33845799938,11456.4345519293,0.039198459702379,NA,0,16083.1162405167,0,8383.56412006025,0,8383.56412006025,0,0,16083.1162405167,NA,NA,NA
